,pct_shot_first_time,pct_shot_follows_dribble,pct_shot_open_goal,pct_shot_dominant_foot,pct_shot_header,pct_shot_goal_scored,pct_shot_taken_saved,shots_per_minute,goals_over_expected,pct_shot_from_q1_dist,pct_shot_from_q2_dist,pct_shot_from_q3_dist,pct_shot_from_q4_dist,pct_shots_taken_in_arc,pct_of_goals_from_arc,pct_shots_taken_in_box,pct_of_goals_from_box,avg_progress_to_goal_shooting_on_per_carry,avg_distance_traveled_per_carry,pct_carrying_team_possession,pct_miscontrol,pct_dispossessed,carries,pct_duel_won,duels_per_minute,foul_committed_per_minute,yellow_cards_per_minute,red_cards_per_minute,defensive_pressures_applied_per_minute,defensive_blocks_per_minute,defensive_interceptions_per_minute,MINUTES_ON_PITCH,pass_attempt,pass_success_pct,pass_attempts_per_minute,percent_cross_success,percent_through_ball_success,percent_pass_through_ball,percent_pass_cross,percent_q1_pass_dist,percent_q2_pass_dist,percent_q3_pass_dist,percent_q4_pass_dist,pass_shot_assist_per_minute,cluster
15,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.013888085180255774,-0.2356640137732029,0.25,0.0,0.5,0.25,0.75,0.0,0.25,0.0,3.6811683897301655,6.775050929660959,0.07132930185272243,0.0019083969465648854,0.0057251908396946565,524.0,0.6666666666666666,0.01118406064246215,0.0012426734047180166,0.0012426734047180166,0.0,0.04100822235569455,0.01118406064246215,0.00372802021415405,804.7166666666667,632.0,0.125,0.7853695917817866,0.2,0.3333333333333333,0.004746835443037975,0.015822784810126583,0.19778481012658228,0.24525316455696203,0.28639240506329117,0.27056962025316456,0.01118406064246215,2
16,0.18867924528301888,0.0,0.0,0.20754716981132076,0.6037735849056604,0.1509433962264151,0.0,0.03519061583577713,0.1332836151123047,0.7169811320754716,0.18867924528301888,0.05660377358490566,0.03773584905660377,0.09433962264150944,0.0,0.9056603773584906,1.0,1.5237426726338457,5.210673195658295,0.018677230507653225,0.15104166666666666,0.078125,384.0,0.7727272727272727,0.0111215961175519,0.0025276354812617955,0.0015165812887570772,0.0,0.14053653275815584,0.008088433540037746,0.0025276354812617955,1978.1333333333337,565.0,0.3238938053097345,0.28562280938258283,0.45454545454545453,1.0,0.005309734513274336,0.019469026548672566,0.2513274336283186,0.19823008849557522,0.19469026548672566,0.35575221238938054,0.009605014828794821,3
17,0.3,0.0,0.0,0.3,0.7,0.0,0.0,0.015180265654648957,-0.6892222017049789,0.7,0.1,0.1,0.1,0.1,0.0,0.9,0.0,1.2136580430827768,4.143143304418958,0.02795826271541939,0.013461538461538462,0.021153846153846155,520.0,0.6170212765957447,0.02622597115143174,0.0011159987724013506,0.003347996317204052,0.0,0.13001385698475734,0.01785598035842161,0.00948598956541148,1792.1166666666668,728.0,0.16071428571428573,0.4062235531540915,0.25,0.0,0.0013736263736263737,0.005494505494505495,0.17032967032967034,0.2348901098901099,0.24862637362637363,0.34615384615384615,0.0022319975448027007,1
18,0.3157894736842105,0.004048582995951417,0.020242914979757085,0.6882591093117408,0.145748987854251,0.21052631578947367,0.0,0.05486592648262024,15.48743173177354,0.3157894736842105,0.2834008097165992,0.22672064777327935,0.17408906882591094,0.3076923076923077,0.17307692307692307,0.6518218623481782,0.8269230769230769,1.6843498308290459,4.889061570363314,0.025500135005185824,0.06808943089430894,0.044715447154471545,1968.0,0.7666666666666667,0.0066638777104397065,0.0013327755420879412,0.0008885170280586275,0.0,0.058864253108884074,0.003109809598205196,0.00044425851402931374,4501.883333333333,2060.0,0.220873786407767,0.4575862694501931,0.391304347826087,0.4838709677419355,0.015048543689320388,0.02233009708737864,0.24805825242718446,0.2563106796116505,0.24223300970873787,0.25339805825242717,0.014216272448938038,0
19,0.2967741935483871,0.0,0.0,0.6387096774193548,0.10967741935483871,0.22580645161290322,0.0,0.04621531366780631,11.747867262922227,0.33548387096774196,0.3741935483870968,0.23225806451612904,0.05806451612903226,0.25806451612903225,0.3142857142857143,0.7419354838709677,0.6857142857142857,3.2723311698075075,7.7526931206752225,0.04009869441572676,0.08984660336011688,0.10591672753834916,1369.0,0.8333333333333334,0.009630217482411479,0.0002675060411780966,0.0002675060411780966,0.0,0.07195912507690799,0.003477578535315256,0.0002675060411780966,3738.2333333333327,1045.0,0.1799043062200957,0.279543813031111,0.2727272727272727,0.75,0.007655502392344498,0.021052631578947368,0.3043062200956938,0.261244019138756,0.23636363636363636,0.19808612440191387,0.009095205400055286,0
20,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.021747009786154403,-0.08789233956485987,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,2.121531604368445,4.934869243348118,0.04062309914831509,0.012121212121212121,0.03333333333333333,330.0,0.29411764705882354,0.020100106412328064,0.0011823592007251802,0.0023647184014503604,0.0,0.0898592992551137,0.010641232806526622,0.004729436802900721,845.7666666666665,472.0,0.23728813559322035,0.5580735427422852,0.1111111111111111,0.0,0.00211864406779661,0.038135593220338986,0.24152542372881355,0.2817796610169492,0.2669491525423729,0.2097457627118644,0.009458873605801443,2
21,0.25,0.0,0.03,0.74,0.04,0.07,0.0,0.027882984408764553,-3.262502327095717,0.14,0.21,0.43,0.22,0.5,0.14285714285714285,0.46,0.8571428571428571,2.832018525688343,6.2790709255790675,0.05663821871892595,0.052409129332206254,0.06128486897717667,2366.0,0.6666666666666666,0.010379385771015374,0.0009226120685346999,0.000691959051401025,0.0,0.11463454951543646,0.009687426719614348,0.0034597952570051245,4335.516666666667,2100.0,0.23857142857142857,0.48437133598071735,0.23,0.2631578947368421,0.009047619047619047,0.047619047619047616,0.22,0.22142857142857142,0.2571428571428571,0.30142857142857143,0.01637636421649092,0
22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010583877227024167,-0.048929911106824875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.220555282805613,6.650783029353987,0.042596025853725565,0.041666666666666664,0.034722222222222224,144.0,0.46153846153846156,0.02313304466457085,0.0017794649741977578,0.0035589299483955155,0.0,0.12456254819384305,0.01601518476777982,0.007117859896791031,561.9666666666667,199.0,0.2562814070351759,0.35411352986535377,0.0,0.0,0.0,0.010050251256281407,0.3768844221105528,0.2814070351758794,0.17587939698492464,0.1658291457286432,0.0,1
23,0.3402777777777778,0.0,0.006944444444444444,0.9027777777777778,0.013888888888888888,0.1111111111111111,0.006944444444444444,0.028393686348355044,2.979584365559276,0.09027777777777778,0.2361111111111111,0.3541666666666667,0.3194444444444444,0.5208333333333334,0.25,0.4305555555555556,0.625,3.1063132558669473,6.687742928197443,0.0477381989928948,0.033995186522262334,0.0315884476534296,3324.0,0.6,0.009425959091337545,0.0008569053719397768,0.0003427621487759107,0.0,0.12185194388983625,0.009425959091337545,0.0011996675207156873,5834.95,3526.0,0.24276800907543958,0.6042896682919305,0.3076923076923077,0.29850746268656714,0.019001701644923426,0.06636415201361316,0.20930232558139536,0.2041973908111174,0.21157118547929665,0.3749290981281906,0.024850255786253526,0
24,0.28,0.0,0.0,0.68,0.0,0.16,0.0,0.020569924028413924,0.9307836652733386,0.24,0.24,0.44,0.08,0.16,0.0,0.84,1.0,3.3697030881398975,6.904799641483189,0.0467126144861608,0.03367003367003367,0.03254769921436588,891.0,0.56,0.013341634794983546,0.0010673307835986836,0.0005336653917993418,0.0,0.14835897892021702,0.0165436271457796,0.0026683269589967092,1873.833333333333,796.0,0.16959798994974876,0.42479765187227614,0.3148148148148148,0.6,0.00628140703517588,0.0678391959798995,0.23241206030150754,0.2776381909547739,0.2185929648241206,0.271356783919598,0.009605977052388154,0
25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021238938053097345,-0.05746150575578213,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.200266023707751,5.409944988431174,0.03410545419576342,0.05785123966942149,0.013774104683195593,363.0,0.6666666666666666,0.029559077099926105,0.0008210854749979474,0.004105427374989737,0.0,0.1313736759996716,0.02463256424993842,0.005747598324985632,1217.9,584.0,0.2910958904109589,0.47951391739880117,0.3055555555555556,1.0,0.003424657534246575,0.06164383561643835,0.23972602739726026,0.20205479452054795,0.1952054794520548,0.363013698630137,0.004105427374989736,2
26,0.24,0.0,0.0,0.72,0.12,0.2,0.04,0.053397885443736436,-0.12478459952399135,0.28,0.4,0.28,0.04,0.24,0.2,0.72,0.8,2.536856696080003,6.508343870073428,0.03516010395858408,0.1044776119402985,0.1044776119402985,134.0,0.3333333333333333,0.006407746253248372,0.0,0.006407746253248372,0.0,0.09398027838097611,0.002135915417749457,0.002135915417749457,468.18333333333334,108.0,0.2037037037037037,0.23067886511694136,0.3333333333333333,0.0,0.0,0.027777777777777776,0.19444444444444445,0.2037037037037037,0.26851851851851855,0.3333333333333333,0.006407746253248372,0
27,0.2857142857142857,0.0,0.0,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.0,0.02094032008774991,0.1284994538873434,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,0.8571428571428571,0.0,0.14285714285714285,1.0,2.025322066394186,4.985451342364384,0.053618349765988865,0.0016778523489932886,0.020134228187919462,596.0,0.8055555555555556,0.02714863879741585,0.0,0.0015082577109675472,0.0,0.16817073477288152,0.022623865664513212,0.0015082577109675472,1326.0333333333333,796.0,0.17462311557788945,0.6002865689650838,0.0,0.14285714285714285,0.008793969849246231,0.010050251256281407,0.16834170854271358,0.16959798994974876,0.25125628140703515,0.4108040201005025,0.007541288554837737,0
28,0.45454545454545453,0.0,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0,0.012902721301219893,0.3989748787134886,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.7272727272727273,0.0,0.2727272727272727,1.0,1.8654626520287332,5.774650872191979,0.04822430449160417,0.01352082206598161,0.018929150892374257,1849.0,0.6555555555555556,0.032779322317862306,0.0018210734621034613,0.0018210734621034613,0.0,0.17300197889982882,0.01566123177408977,0.004006361616627615,2745.633333333333,2047.0,0.08158280410356619,0.7455474753851571,0.3333333333333333,0.4444444444444444,0.004396678065461651,0.0014655593551538837,0.2335124572545188,0.24035173424523693,0.24084025403028822,0.285295554469956,0.006555864463572461,0
29,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.015724644011531407,0.37484872341156006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3194715182775816,3.890620607035551,0.02555623482313177,0.007633587786259542,0.015267175572519083,131.0,0.75,0.025287114108102415,0.0,0.006321778527025604,0.0,0.14118638710357181,0.012643557054051208,0.0042145190180170695,474.55,162.0,0.13580246913580246,0.3413760404593826,0.0,0.0,0.018518518518518517,0.0,0.2345679012345679,0.16666666666666666,0.25925925925925924,0.3395061728395062,0.0021072595090085343,3
30,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.02504621623233347,0.27691397443413734,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.25320418819944474,3.10127907266273,0.010970153609276563,0.13157894736842105,0.13157894736842105,38.0,0.5,0.007156061780666706,0.0,0.0,0.0,0.21825988431033452,0.007156061780666706,0.003578030890333353,279.48333333333335,56.0,0.16071428571428573,0.20036972985866777,0.0,0.0,0.0,0.0,0.2857142857142857,0.26785714285714285,0.21428571428571427,0.23214285714285715,0.0,3
31,0.3333333333333333,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.02122641509433962,0.8206210033968091,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.5,2.144387332423352,5.149781800294895,0.03514129596746802,0.02531645569620253,0.05063291139240506,79.0,0.0,0.0035377358490566034,0.0,0.0,0.0,0.23702830188679244,0.014150943396226414,0.0,282.66666666666663,85.0,0.25882352941176473,0.30070754716981135,0.25,0.5,0.023529411764705882,0.047058823529411764,0.21176470588235294,0.2235294117647059,0.2235294117647059,0.3411764705882353,0.010613207547169812,0
33,0.17647058823529413,0.0,0.0,0.8823529411764706,0.029411764705882353,0.0,0.0,0.01952097068983665,-1.7648059213533998,0.0,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.6470588235294118,0.0,0.35294117647058826,0.0,1.531491005275319,6.062765094025327,0.04225404262300246,0.0552423900789177,0.06313416009019165,887.0,0.7222222222222222,0.03379752777343138,0.0018776404318572991,0.0004694101079643248,0.0,0.28352370521045217,0.01877640431857299,0.005632921295571898,2130.333333333333,831.0,0.16967509025270758,0.390079799718354,0.36363636363636365,0.42857142857142855,0.00842358604091456,0.013237063778580024,0.22743682310469315,0.31528279181708785,0.246690734055355,0.21058965102286403,0.0061023314035362234,2
35,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.03926701570680628,-0.8986321333795786,0.25,0.375,0.25,0.125,0.375,0.0,0.625,0.0,1.4168561395558155,4.5442683807569635,0.05670221413706886,0.05555555555555555,0.05555555555555555,108.0,0.6,0.024541884816753925,0.0,0.0,0.0,0.18651832460732984,0.024541884816753925,0.0,203.73333333333335,109.0,0.1834862385321101,0.5350130890052356,0.0,0.0,0.01834862385321101,0.0,0.1743119266055046,0.14678899082568808,0.1651376146788991,0.5137614678899083,0.00981675392670157,1
36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010359116022099447,-0.09260444343090057,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4275332676132013,7.017541706890948,0.03325474743036635,0.03821656050955414,0.0,157.0,0.625,0.013868824039295001,0.0,0.0,0.0,0.06761051719156312,0.019069633054030626,0.0017336030049118752,576.8333333333334,208.0,0.25961538461538464,0.36058942502167,1.0,0.0,0.0,0.009615384615384616,0.23076923076923078,0.32211538461538464,0.23557692307692307,0.21153846153846154,0.006934412019647501,1
37,0.25,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.03115399593267276,-1.0843926072120667,0.4166666666666667,0.25,0.3333333333333333,0.0,0.25,0.0,0.75,1.0,1.1882274879316608,4.5111061377488095,0.038498380707104984,0.0423728813559322,0.038135593220338986,236.0,0.7142857142857143,0.0286757928515345,0.0,0.0,0.0,0.237599426484143,0.036868876523401505,0.00204827091796675,488.2166666666667,244.0,0.2459016393442623,0.4997781039838869,0.5,0.0,0.0,0.02459016393442623,0.20491803278688525,0.27049180327868855,0.19672131147540983,0.32786885245901637,0.012289625507800498,3
40,0.37037037037037035,0.0,0.0,0.7407407407407407,0.037037037037037035,0.07407407407407407,0.0,0.024135876042908226,-0.30291243828833103,0.1111111111111111,0.2962962962962963,0.3333333333333333,0.25925925925925924,0.48148148148148145,0.0,0.48148148148148145,1.0,2.9103224918538744,6.522094923641557,0.04097899790337267,0.043478260869565216,0.028985507246376812,621.0,0.6428571428571429,0.009247333135176195,0.0006605237953697282,0.0,0.0,0.08983123617028303,0.011228904521285379,0.0026420951814789127,1513.95,630.0,0.16825396825396827,0.41612999108292875,0.16666666666666666,0.5,0.009523809523809525,0.01904761904761905,0.15873015873015872,0.2222222222222222,0.2698412698412698,0.3492063492063492,0.009907856930545923,0
42,0.3076923076923077,0.0,0.0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.019103600293901544,0.8838884299620986,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.0,0.46153846153846156,1.0,2.032210952520527,6.015260574458338,0.04134275834564585,0.014767932489451477,0.014767932489451477,474.0,0.6190476190476191,0.02159531073252665,0.0,0.00308504439036095,0.0,0.17173413773009288,0.013368525691564116,0.00925513317108285,972.4333333333334,578.0,0.19377162629757785,0.594385219209543,0.2413793103448276,1.0,0.005190311418685121,0.050173010380622836,0.21453287197231835,0.22491349480968859,0.1903114186851211,0.370242214532872,0.00925513317108285,0
43,0.6666666666666666,0.0,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.015581717451523548,1.4180540665984154,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,1.5456092988547092,4.781510730290774,0.031493968919830036,0.015455950540958269,0.017001545595054096,647.0,0.6739130434782609,0.024934051241282118,0.0005420445922017852,0.0005420445922017852,0.0,0.21681783688071407,0.022765872872474977,0.004878401329816067,1844.8666666666666,851.0,0.09753231492361927,0.4612799479637192,0.0,0.3333333333333333,0.0035252643948296123,0.0023501762632197414,0.22326674500587543,0.21386603995299647,0.27614571092831963,0.28672150411280845,0.005420445922017851,0
44,0.125,0.0,0.0,0.5,0.375,0.0,0.0,0.020961156357125702,-2.0189152327366173,0.5,0.0625,0.25,0.1875,0.25,0.0,0.5625,0.0,2.0546171324004736,4.999649263726689,0.03796127912866475,0.01346389228886169,0.009791921664626682,817.0,0.6551724137931034,0.01520274697910933,0.0005242326544520459,0.0010484653089040917,0.0,0.09016801656575188,0.01520274697910933,0.004718093890068413,1907.5499999999997,1063.0,0.1288805268109125,0.5572593116825247,0.26666666666666666,0.0,0.0,0.014111006585136407,0.19190968955785512,0.24929444967074318,0.26904985888993416,0.28974600188146754,0.0052423265445204585,1
47,0.37142857142857144,0.0,0.0,0.7428571428571429,0.0,0.05714285714285714,0.0,0.019480338772367604,-0.06586672738194466,0.0,0.05714285714285714,0.2857142857142857,0.6571428571428571,0.9142857142857143,0.5,0.05714285714285714,0.5,1.6138865105828113,4.400420671696987,0.0464009402926585,0.011677934849416103,0.01290719114935464,1627.0,0.5230769230769231,0.02634957097493413,0.0012161340449969597,0.0036484021349908794,0.0,0.16863725423957843,0.014593608539963518,0.005269914194986826,2466.833333333333,1965.0,0.10279898218829517,0.7965677994730087,0.2,0.5555555555555556,0.004580152671755725,0.002544529262086514,0.1801526717557252,0.28040712468193385,0.28905852417302796,0.250381679389313,0.015404364569961491,2
48,0.24175824175824176,0.0,0.0,0.6593406593406593,0.1978021978021978,0.12087912087912088,0.02197802197802198,0.038462622220969876,-2.9746078504249454,0.37362637362637363,0.2857142857142857,0.27472527472527475,0.06593406593406594,0.27472527472527475,0.0,0.7252747252747253,1.0,1.1610962020705806,5.365081679472831,0.03865887718452841,0.08558951965065502,0.08122270742358079,1145.0,0.6818181818181818,0.015532609654928956,0.0010590415673815197,0.0024710969905568795,0.0,0.15426705498190804,0.012355484952784396,0.0017650692789691995,2832.75,1030.0,0.24563106796116504,0.3636042714676551,0.30303030303030304,0.5555555555555556,0.008737864077669903,0.03203883495145631,0.21650485436893205,0.2029126213592233,0.2029126213592233,0.37766990291262137,0.007766304827464478,3
49,0.32,0.0,0.08,0.88,0.04,0.16,0.0,0.02381897578404129,0.42919147852808237,0.36,0.36,0.2,0.08,0.24,0.0,0.76,1.0,5.0907200969349615,7.93488628239985,0.05760184547548502,0.05045871559633028,0.061467889908256884,1090.0,0.8333333333333334,0.011942080907598147,0.0004975867044832562,0.0009951734089665124,0.0,0.1303677165746131,0.010449320794148379,0.0044782803403493054,2009.7,1006.0,0.32007952286282304,0.5005722247101557,0.2616822429906542,0.6,0.004970178926441352,0.10636182902584493,0.16998011928429424,0.17196819085487078,0.19483101391650098,0.46322067594433397,0.02089864158829676,0
50,0.3,0.0,0.0,0.55,0.25,0.05,0.0,0.02008838891120932,-1.1373144825920463,0.25,0.1,0.3,0.35,0.45,0.0,0.35,0.0,2.125206142420318,5.26705600282146,0.06590080228630373,0.007037297677691766,0.005629838142153413,1421.0,0.723404255319149,0.025869660942316162,0.0,0.0027520915896081023,0.0,0.16732716864817263,0.019264641127256715,0.0033025099075297227,1816.8000000000002,1702.0,0.043478260869565216,0.9368119771025979,0.3333333333333333,0.25,0.0023501762632197414,0.0017626321974148062,0.14864864864864866,0.24206815511163338,0.318448883666275,0.290834312573443,0.008806693086745926,2
51,0.1935483870967742,0.0,0.0,0.7741935483870968,0.06451612903225806,0.03225806451612903,0.0,0.020531387634806223,-0.7031762152910233,0.06451612903225806,0.25806451612903225,0.3548387096774194,0.3225806451612903,0.5483870967741935,0.0,0.45161290322580644,1.0,3.8354623687806186,7.179880060797979,0.05082313743618952,0.07603686635944701,0.07373271889400922,868.0,0.7142857142857143,0.020281853375077465,0.0009658025416703556,0.0019316050833407112,0.0,0.25014285829262206,0.026559569895934776,0.0038632101666814223,2070.8166666666666,731.0,0.28864569083447333,0.35300082898051494,0.22641509433962265,0.4,0.006839945280437756,0.07250341997264022,0.2393980848153215,0.23392612859097128,0.19015047879616964,0.33652530779753764,0.014004136854220155,0
57,0.27586206896551724,0.0,0.0,0.9310344827586207,0.06896551724137931,0.0,0.06896551724137931,0.034529290363549764,-1.6640461790375412,0.06896551724137931,0.06896551724137931,0.2413793103448276,0.6206896551724138,0.7586206896551724,0.0,0.20689655172413793,0.0,1.7483297353427298,5.624771060513042,0.04159926520613623,0.0392156862745098,0.026737967914438502,561.0,0.6428571428571429,0.023156763015341357,0.0008270272505479057,0.0016540545010958114,0.0,0.2051027581358806,0.014886490509862302,0.004962163503287434,1209.1499999999999,647.0,0.14219474497681608,0.535086631104495,0.38461538461538464,0.0,0.0015455950540958269,0.02009273570324575,0.20401854714064915,0.23183925811437403,0.21020092735703247,0.35394126738794435,0.005789190753835339,2
58,0.4444444444444444,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.016004742145820986,-0.6434587631374598,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.0,0.5555555555555556,0.0,1.9578506017125301,5.6239886879662775,0.02975803754195399,0.012594458438287154,0.022670025188916875,397.0,0.6470588235294118,0.02121375982696227,0.0018718023376731417,0.0018718023376731417,0.0,0.16035106692733248,0.016222286926500563,0.010606879913481136,1602.7333333333333,528.0,0.1553030303030303,0.32943721143047294,0.0,0.6666666666666666,0.005681818181818182,0.001893939393939394,0.24053030303030304,0.2196969696969697,0.24431818181818182,0.29545454545454547,0.0024957364502308558,1
61,0.2857142857142857,0.0,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.0,0.014800458109417675,-1.4108624840155244,0.5,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.0,0.6428571428571429,1.0,2.8445129734415318,6.031028452662858,0.05032652328226708,0.001516300227445034,0.006065200909780136,1319.0,0.6491228070175439,0.01819826531155217,0.0003192678124833714,0.0012770712499334856,0.0,0.0804554887458096,0.016921194061618686,0.006066088437184057,3132.1666666666665,1687.0,0.13278008298755187,0.5386047996594477,0.0,0.4375,0.00948429164196799,0.0035566093657379964,0.17664493183165383,0.20687611144042678,0.24836988737403676,0.36810906935388266,0.004150481562283829,3
64,0.5714285714285714,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.012302284710017574,-0.34295883448794484,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.0,2.288613286289518,5.5216435999418385,0.04781256055692959,0.0163098878695209,0.019367991845056064,981.0,0.42857142857142855,0.020225855385134,0.0,0.0019262719414413333,0.0,0.13821001179841566,0.02889407912162,0.0052972478389636665,2076.55,1387.0,0.1499639509733237,0.6679347956947822,0.25,0.3333333333333333,0.0021629416005767843,0.017303532804614274,0.29560201874549386,0.2905551550108147,0.21485219899062724,0.19899062725306416,0.006260383809684331,2
65,0.125,0.0,0.0,0.5,0.5,0.0,0.0,0.010545278790808032,-0.6704633422195911,0.625,0.125,0.125,0.125,0.25,0.0,0.75,0.0,4.6650147894313045,7.254543494294787,0.03500163532693921,0.02386117136659436,0.013015184381778741,461.0,0.5405405405405406,0.027747572087442347,0.0007499343807416851,0.0014998687614833702,0.0,0.16423562938242903,0.022498031422250552,0.0029997375229667404,1333.4500000000003,614.0,0.13355048859934854,0.4604597097753946,0.0,0.0,0.0,0.006514657980456026,0.3566775244299674,0.31107491856677527,0.19543973941368079,0.13680781758957655,0.000749934380741685,1
68,0.1,0.0,0.05,0.4,0.5,0.2,0.0,0.059637700966627745,0.3915891647338867,0.55,0.3,0.125,0.025,0.15,0.0,0.85,1.0,0.5968243528072661,5.029191195704685,0.06112084044418749,0.10498687664041995,0.08398950131233596,381.0,0.8076923076923077,0.038764505628308035,0.0044728275724970805,0.0,0.0,0.3011703898814701,0.02087319533831971,0.0014909425241656936,670.7166666666666,414.0,0.23429951690821257,0.6172502050045972,0.3333333333333333,0.0,0.007246376811594203,0.014492753623188406,0.1497584541062802,0.13043478260869565,0.0966183574879227,0.6231884057971014,0.014909425241656936,3
69,0.5384615384615384,0.0,0.0,1.0,0.0,0.038461538461538464,0.0,0.018257572211038804,-0.16657845582813025,0.0,0.07692307692307693,0.4230769230769231,0.5,0.8461538461538461,0.0,0.15384615384615385,1.0,2.266260755019934,4.8288052485968915,0.04522653319435722,0.015233949945593036,0.017410228509249184,919.0,0.7777777777777778,0.009472188601799717,0.0010524654001999685,0.001578698100299953,0.0,0.16839446403199498,0.012629584802399623,0.00368362890069989,1900.2999999999997,1355.0,0.2132841328413284,0.7130453086354787,0.17647058823529413,0.5,0.004428044280442804,0.025092250922509225,0.14022140221402213,0.18081180811808117,0.23911439114391145,0.4398523985239852,0.017365679103299482,0
70,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021482277121374866,-0.5449137315154076,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,2.013246325805762,3.9916933155637624,0.03233109519444658,0.03333333333333333,0.0,30.0,0.0,0.010741138560687433,0.0,0.0,0.0,0.322234156820623,0.0,0.0,93.1,52.0,0.15384615384615385,0.5585392051557465,0.0,0.0,0.0,0.0,0.25,0.23076923076923078,0.21153846153846154,0.3076923076923077,0.0,1
71,0.4444444444444444,0.0,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.04590665646518745,0.9068242534995079,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5,0.3333333333333333,0.5,2.736686065471274,7.520120509198778,0.03611503029627735,0.0738255033557047,0.053691275167785234,149.0,0.5,0.020345190057983794,0.0,0.0020345190057983794,0.0,0.19938286256824117,0.014241633040588654,0.0,491.51666666666665,120.0,0.26666666666666666,0.2441422806958055,0.0,0.0,0.0,0.025,0.225,0.25833333333333336,0.18333333333333332,0.3333333333333333,0.004069038011596759,0
72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026504108136761198,-0.07096923049539328,0.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.47826149555194836,4.668975107013915,0.033464196974919626,0.020689655172413793,0.04827586206896552,145.0,0.5625,0.02786809103576405,0.0,0.001741755689735253,0.0,0.2003019043195541,0.012192289828146772,0.00522526706920576,574.1333333333333,148.0,0.14864864864864866,0.25777984208081745,0.5,0.0,0.0,0.013513513513513514,0.16891891891891891,0.1554054054054054,0.2635135135135135,0.41216216216216217,0.006967022758941012,2
73,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.010719709376768007,-0.4377248454838991,0.0,0.3333333333333333,0.5,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,2.0561089929866068,6.620348193168221,0.030442795710216308,0.06053811659192825,0.033632286995515695,446.0,0.4915254237288136,0.03482161300793815,0.0,0.002360787322572078,0.0,0.17174727771711867,0.020656889072505683,0.003541180983858117,1694.35,761.0,0.26938239159001315,0.4491397881193378,0.2692307692307692,0.0,0.001314060446780552,0.03416557161629435,0.354796320630749,0.24178712220762155,0.21156373193166886,0.19185282522996058,0.006492165137073214,2
